"TreeNo","NoRates","RootState","NoGains","NoLosses","MaxAgeStartLich","MaxAgeEndLich","GainNodeBegin_1","GainNodeBegin_2","GainNodeBegin_3","GainNodeBegin_4","GainNodeBegin_5","GainNodeBegin_6","GainNodeBegin_7","GainNodeBegin_8","GainNodeBegin_9","GainNodeBegin_10","GainNodeBegin_11","GainNodeBegin_12","GainNodeBegin_13","GainNodeBegin_14","GainNodeBegin_15","GainNodeBegin_16","GainNodeBegin_17","GainNodeBegin_18","GainNodeBegin_19","GainNodeBegin_20","GainNodeBegin_21","GainNodeBegin_22","GainNodeBegin_23","GainNodeBegin_24","GainNodeBegin_25","GainNodeEnd_1","GainNodeEnd_2","GainNodeEnd_3","GainNodeEnd_4","GainNodeEnd_5","GainNodeEnd_6","GainNodeEnd_7","GainNodeEnd_8","GainNodeEnd_9","GainNodeEnd_10","GainNodeEnd_11","GainNodeEnd_12","GainNodeEnd_13","GainNodeEnd_14","GainNodeEnd_15","GainNodeEnd_16","GainNodeEnd_17","GainNodeEnd_18","GainNodeEnd_19","GainNodeEnd_20","GainNodeEnd_21","GainNodeEnd_22","GainNodeEnd_23","GainNodeEnd_24","GainNodeEnd_25","GainBegin_1","GainBegin_2","GainBegin_3","GainBegin_4","GainBegin_5","GainBegin_6","GainBegin_7","GainBegin_8","GainBegin_9","GainBegin_10","GainBegin_11","GainBegin_12","GainBegin_13","GainBegin_14","GainBegin_15","GainBegin_16","GainBegin_17","GainBegin_18","GainBegin_19","GainBegin_20","GainBegin_21","GainBegin_22","GainBegin_23","GainBegin_24","GainBegin_25","GainEnd_1","GainEnd_2","GainEnd_3","GainEnd_4","GainEnd_5","GainEnd_6","GainEnd_7","GainEnd_8","GainEnd_9","GainEnd_10","GainEnd_11","GainEnd_12","GainEnd_13","GainEnd_14","GainEnd_15","GainEnd_16","GainEnd_17","GainEnd_18","GainEnd_19","GainEnd_20","GainEnd_21","GainEnd_22","GainEnd_23","GainEnd_24","GainEnd_25","LossNodeBegin_1","LossNodeBegin_2","LossNodeBegin_3","LossNodeBegin_4","LossNodeBegin_5","LossNodeBegin_6","LossNodeBegin_7","LossNodeBegin_8","LossNodeBegin_9","LossNodeBegin_10","LossNodeBegin_11","LossNodeBegin_12","LossNodeBegin_13","LossNodeBegin_14","LossNodeBegin_15","LossNodeBegin_16","LossNodeBegin_17","LossNodeBegin_18","LossNodeBegin_19","LossNodeBegin_20","LossNodeBegin_21","LossNodeBegin_22","LossNodeBegin_23","LossNodeBegin_24","LossNodeBegin_25","LossNodeEnd_1","LossNodeEnd_2","LossNodeEnd_3","LossNodeEnd_4","LossNodeEnd_5","LossNodeEnd_6","LossNodeEnd_7","LossNodeEnd_8","LossNodeEnd_9","LossNodeEnd_10","LossNodeEnd_11","LossNodeEnd_12","LossNodeEnd_13","LossNodeEnd_14","LossNodeEnd_15","LossNodeEnd_16","LossNodeEnd_17","LossNodeEnd_18","LossNodeEnd_19","LossNodeEnd_20","LossNodeEnd_21","LossNodeEnd_22","LossNodeEnd_23","LossNodeEnd_24","LossNodeEnd_25","LossBegin_1","LossBegin_2","LossBegin_3","LossBegin_4","LossBegin_5","LossBegin_6","LossBegin_7","LossBegin_8","LossBegin_9","LossBegin_10","LossBegin_11","LossBegin_12","LossBegin_13","LossBegin_14","LossBegin_15","LossBegin_16","LossBegin_17","LossBegin_18","LossBegin_19","LossBegin_20","LossBegin_21","LossBegin_22","LossBegin_23","LossBegin_24","LossBegin_25","LossEnd_1","LossEnd_2","LossEnd_3","LossEnd_4","LossEnd_5","LossEnd_6","LossEnd_7","LossEnd_8","LossEnd_9","LossEnd_10","LossEnd_11","LossEnd_12","LossEnd_13","LossEnd_14","LossEnd_15","LossEnd_16","LossEnd_17","LossEnd_18","LossEnd_19","LossEnd_20","LossEnd_21","LossEnd_22","LossEnd_23","LossEnd_24","LossEnd_25","LossNodeBegin_26","LossNodeEnd_26","LossBegin_26","LossEnd_26","LossNodeBegin_27","LossNodeEnd_27","LossBegin_27","LossEnd_27","LossNodeBegin_28","LossNodeEnd_28","LossBegin_28","LossEnd_28","LossNodeBegin_29","LossNodeEnd_29","LossBegin_29","LossEnd_29","LossNodeBegin_30","LossNodeEnd_30","LossBegin_30","LossEnd_30","LossNodeBegin_31","LossNodeEnd_31","LossBegin_31","LossEnd_31","LossNodeBegin_32","LossNodeEnd_32","LossBegin_32","LossEnd_32","LossNodeBegin_33","LossNodeEnd_33","LossBegin_33","LossEnd_33","LossNodeBegin_34","LossNodeEnd_34","LossBegin_34","LossEnd_34","LossNodeBegin_35","LossNodeEnd_35","LossBegin_35","LossEnd_35","LossNodeBegin_36","LossNodeEnd_36","LossBegin_36","LossEnd_36","LossNodeBegin_37","LossNodeEnd_37","LossBegin_37","LossEnd_37","LossNodeBegin_38","LossNodeEnd_38","LossBegin_38","LossEnd_38"
87,"2Rate","Non",9,13,309.056234,286.655889,365,366,388,397,400,312,421,536,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,367,389,90,401,408,423,255,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.446584,246.69989,262.809087,171.123669,102.521508,309.056234,289.607161,248.77314,292.086135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,215.147886,139.279999,0,68.404526,286.655889,248.620001,0,270.327142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,371,410,429,431,433,452,493,494,564,571,572,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,60,104,119,121,122,143,186,495,565,261,574,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.143004,94.48,213.159999,187.517623,149.930123,163.015475,193.383927,156.462957,137.37141,226.420001,90.113611,127.400001,94.618652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.548108,0,0,0,0,0,0,0,72.224869,159.740001,0,92.850089,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,"2Rate","Non",13,6,296.63,264.658879,319,397,399,395,415,415,429,437,464,467,468,317,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,85,400,402,416,417,430,438,465,155,156,519,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.144149,73.036619,112.405681,181.31,238.29906,238.29906,198.934155,80.021511,94.479999,98.0699990000001,84.082496,296.63,281.998334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.62,0,79.05,116.88,124.421845,213.16,139.28,53.688621,73.889999,0,0,215.63,264.658879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,365,368,379,403,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,53,55,70,92,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.653358,173.027797,159.568706,125.245383,100.10871,213.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,"2Rate","Non",16,9,286.052757,266.693693,312,319,403,400,410,411,413,419,427,427,497,497,515,520,523,523,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,320,404,405,104,412,107,420,428,434,498,504,205,210,216,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.052757,281.244777,119.285565,168.604389,107.715626,283.01108,282.510973,195.156181,181.246497,181.246497,213.159999,213.159999,94.3436840000001,82.2624510000001,248.766205,248.766205,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.66133,266.693693,79.05,116.88,0,122.579999,0,139.279999,146.45,107.919427,189.229999,124.013029,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,337,341,343,346,407,430,432,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,28,32,33,35,99,115,433,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.094095,130.833155,183.559051,147.846554,160.596487,95.409841,65.8107659999999,74.345392,189.229999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,18.869146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"2Rate","Non",5,18,359.99,321.13,306,316,325,330,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,317,13,18,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.99,191.490272,98.6344809999999,53.0058979999998,192.262895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,139.28,0,0,180.516701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,384,386,388,408,421,427,432,433,434,420,450,449,516,567,569,573,582,NA,NA,NA,NA,NA,NA,NA,309,71,387,78,110,422,115,121,123,436,437,451,515,210,259,261,262,273,NA,NA,NA,NA,NA,NA,NA,265.01,76.6427909999999,70.835729,153.996624,213.16,226.42,99.548908,73.976595,135.357488,127.4,255.2,283.783017,291.029467,266.850351,105.419499,185.036551,134.840375,162.862465,NA,NA,NA,NA,NA,NA,NA,239.45,0,17.429262,0,0,159.74,0,0,0,69.049931,80,257.61,27.9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,"2Rate","Non",6,18,359.99,338.880607,311,548,547,564,571,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,239,552,565,572,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.99,134.637448,146.45,187.164224,98.806713,79.293702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.880607,0,133.366027,139.279999,75.399711,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,390,397,389,402,404,408,413,416,417,423,460,462,464,488,489,552,556,NA,NA,NA,NA,NA,NA,NA,322,82,398,401,96,405,409,105,108,418,117,153,156,157,182,491,553,250,NA,NA,NA,NA,NA,NA,NA,321.13,213.159999,180.501526,275.323257,269.497972,255.199999,226.419999,143.899314,138.038023,127.399999,77.2241700000001,187.15166,146.005993,160.649681,119.751931,286.092552,133.366027,94.48,NA,NA,NA,NA,NA,NA,NA,257.61,0,126.12881,27.899999,0,79.9999990000001,159.739999,0,0,53.1626350000001,0,0,0,0,0,239.45,27.6855630000001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,"2Rate","Non",4,17,346.749697,321.13,314,368,380,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,372,381,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.749697,88.418674,243.411195,139.297559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,64.075153,237.593158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,385,395,397,399,426,433,434,435,439,430,429,492,501,513,526,528,NA,NA,NA,NA,NA,NA,NA,NA,316,77,89,398,92,120,123,124,436,129,443,446,184,205,514,527,529,NA,NA,NA,NA,NA,NA,NA,NA,321.13,213.160001,190.730602,203.650389,94.4800010000001,281.279794,73.1019470000001,136.799039,127.399999,99.19208,226.419999,255.199999,133.078076,155.56091,156.165768,287.385537,286.845618,NA,NA,NA,NA,NA,NA,NA,NA,265.01,0,0,119.126726,0,0,0,0,65.5647130000001,0,159.739999,79.9999990000001,0,0,128.921603,27.9,257.609999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,"2Rate","Non",18,4,311.699982,248.62,313,316,333,334,338,340,325,346,355,357,357,406,431,443,439,449,448,345,NA,NA,NA,NA,NA,NA,NA,8,317,23,335,339,341,37,347,46,358,359,93,432,131,134,450,452,457,NA,NA,NA,NA,NA,NA,NA,311.699982,288.145902,84.649904,127.4,116.88,86.970218,278.938586,278.35549,149.873886,204.165127,204.165127,123.848061,233.146304,39.805515,92.906067,200.477665,213.16,285.921795,NA,NA,NA,NA,NA,NA,NA,0,215.63,0,79.05,46.92,61.64,0,227.291054,0,127.602702,73.89,0,139.280001,0,0,106.033183,147.39,248.62,NA,NA,NA,NA,NA,NA,NA,475,479,476,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,171,184,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.640421,139.208677,172.654159,223.149556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,"2Rate","Non",14,8,303.253929,275.130397,315,403,410,426,476,479,486,389,387,504,512,515,525,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,404,411,112,477,485,176,487,500,505,513,205,219,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.63,200.247679,92.201927,191.205937,94.48,127.653042,104.50146,265.01,292.395033,181.31,127.4,66.1992990000001,251.060176,303.253929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.62,139.28,55.840597,0,73.89,98.0700000000001,0,213.16,275.130397,116.88,79.05,0,0,220.956849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,367,380,369,488,489,502,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,57,68,73,177,490,503,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.062157,187.340107,162.947662,167.754931,189.23,174.727657,238.818616,94.554576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68.190587,226.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,"2Rate","Non",15,7,279.586448,248.62,380,387,391,395,466,478,484,530,532,542,560,553,566,572,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,388,82,396,467,479,174,219,536,543,248,252,567,573,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.31,127.4,66.977459,277.776966,275.042276,279.586448,205.478448,97.625363,187.343308,94.479999,49.527112,132.09708,208.592493,213.159999,123.99342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.88,79.05,0,248.62,238.401006,210.273308,0,0,98.069999,73.889999,0,0,139.28,194.660033,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,442,437,436,464,467,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,140,141,142,154,468,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.288121,159.958657,168.986791,188.291111,104.661118,238.401006,97.401582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,80.0000000000001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"2Rate","Non",8,12,307.524354,300.03615,307,480,493,497,514,537,583,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,481,494,498,515,538,275,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.524354,213.16,94.48,209.692185,189.242803,80.5420180000001,98.0700000000001,73.4163520000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.03615,199.808461,73.89,107.670488,139.28,61.4418030000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,338,339,325,381,396,403,407,408,409,395,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,27,32,33,388,397,93,97,99,411,412,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.890856,147.987926,136.638688,180.167069,273.753067,226.419999,91.1791700000001,54.4842650000001,136.173742,127.399999,239.213645,292.678346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,80.0000000000001,159.739999,0,0,0,61.440983,47.549519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,"2Rate","Non",19,6,293.435838,248.62,311,385,384,391,392,411,412,415,425,429,433,489,494,495,512,514,508,520,522,NA,NA,NA,NA,NA,NA,312,76,77,78,393,99,413,103,113,115,126,493,187,496,513,206,515,213,216,NA,NA,NA,NA,NA,NA,293.435838,140.081646,210.45321,233.278331,213.159999,203.919932,201.755696,149.783743,99.1458650000001,49.6610870000001,173.115099,201.395183,288.477958,278.052367,118.326273,68.4731010000001,181.31,218.873636,281.393677,NA,NA,NA,NA,NA,NA,248.62,0,0,0,207.101145,0,94.479998,0,0,0,0,139.279999,0,215.63,79.0500000000001,0,116.88,0,0,NA,NA,NA,NA,NA,NA,364,371,381,381,414,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,59,71,72,102,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.986712,94.160471,156.918444,156.918444,72.708452,88.2940110000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,"2Rate","Non",18,6,320.659217,292.275741,315,335,401,401,406,412,415,422,424,440,447,452,456,450,443,439,436,577,NA,NA,NA,NA,NA,NA,NA,316,30,402,403,407,413,416,114,432,441,139,453,145,457,465,467,225,269,NA,NA,NA,NA,NA,NA,NA,320.659217,186.413399,220.483712,220.483712,213.159999,206.722496,220.65117,134.829312,104.794418,279.297297,190.275429,127.4,78.7106149999999,181.31,265.448002,291.363736,302.694041,159.234678,NA,NA,NA,NA,NA,NA,NA,292.275741,0,113.502312,94.48,147.389999,130.493781,139.279999,0,70.483282,220.634561,0,79.0499999999999,0,116.88,149.84823,272.539623,0,0,NA,NA,NA,NA,NA,NA,NA,403,458,514,515,517,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,150,206,208,209,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.48,61.971487,132.948685,180.633507,162.867019,138.361706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"2Rate","Non",6,17,347.975115,321.13,306,347,362,355,365,413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,348,47,52,366,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.975115,185.977335,69.6441019999999,117.422241,198.665594,117.915832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,139.28,0,0,94.479999,98.069999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,316,317,318,308,327,339,342,366,415,437,439,447,450,568,564,582,NA,NA,NA,NA,NA,NA,NA,NA,1,7,9,319,321,336,340,343,53,416,129,440,141,453,266,579,273,NA,NA,NA,NA,NA,NA,NA,NA,101.305834,78.439105,138.782516,127.4,226.42,294.075912,284.019068,254.371675,94.479999,70.567362,225.829443,229.906492,206.527492,283.793203,155.940838,172.141261,126.311352,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,40.648763,159.74,257.442156,79.999999,239.449999,0,30.808874,0,85.315138,0,257.609999,0,149.926029,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,"2Rate","Non",11,10,303.435446,294.374336,322,326,342,394,395,385,414,411,324,431,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,327,343,83,85,404,103,108,422,432,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.111883,245.656799,156.834942,94.4800010000001,60.5079560000001,230.836764,68.563028,104.01392,265.01,303.435446,294.750607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,126.73775,98.070002,0,0,139.280001,0,0,213.16,294.374336,247.856435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,435,441,442,448,459,463,460,477,527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,436,133,444,142,149,164,165,167,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.489906,226.420001,66.5741520000001,127.400001,96.8165240000001,183.523456,158.804001,171.626658,101.433302,236.343879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159.740001,0,99.5858790000001,0,0,0,0,0,79.999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
